"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"390","RT @desss1x: Don’t get too distracted! Here’s what’s really going on! A list of hashtags nobody want us to see! 
#PizzaGate 
#DeepState 
#F…",FALSE,0,NA,2020-06-12 07:06:46,FALSE,NA,"1271338136304484352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrapDaddyLuis",2207,TRUE,FALSE,NA,NA
"391","RT @isedagnon_: okay why is the fact that almost ALL OF OUR TOP CELEBRITIES ARE INVOLVED IN A PEDOPHILIA CHILD-TRAFFICKING WITH THE GUY WE…",FALSE,0,NA,2020-06-12 07:06:09,FALSE,NA,"1271337980251209730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","l6rin",459,TRUE,FALSE,NA,NA
"392","RT @goth_joji: Hillary was in court for hundreds of thousands of deleted pedo emails and a videos found on a laptop by the NYPD that showed…",FALSE,0,NA,2020-06-12 07:06:09,FALSE,NA,"1271337979487744000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Coolart3Ron",726,TRUE,FALSE,NA,NA
"393","RT @mom_qanon: #Obamagate #Fisagate #pizzagate #ClintonCrimeFamily #ClintonEmails #ClintonBodyCount #frazzledrip #painiscoming #KillaryClin…",FALSE,0,NA,2020-06-12 07:06:05,FALSE,NA,"1271337965323780096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Welles19",4,TRUE,FALSE,NA,NA
"394","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 07:06:04,FALSE,NA,"1271337959598419968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SpaceIsFaked",5292,TRUE,FALSE,NA,NA
"395","RT @DumitrescuRhoda: You guys ever watch this movie? It’s about harvesting humans and making an antidote to combat aging. Sound familiar?…",FALSE,0,NA,2020-06-12 07:06:01,FALSE,NA,"1271337944750702592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amandin53105207",3,TRUE,FALSE,NA,NA
"396","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 07:05:50,FALSE,NA,"1271337901268193281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Conserv44303699",5292,TRUE,FALSE,NA,NA
"397","RT @joselitoameric1: Lo que no hace el luciferino de @Pontifex !! #ArgentinaSupportsTrump #Argentina… https://t.co/ooQTrvUaNZ",FALSE,1,NA,2020-06-12 07:05:46,TRUE,NA,"1271337883618738176",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ARGtrumpista",0,FALSE,FALSE,NA,NA
"398","RT @PhilliesHippie: 1 OF THE PPL THAT SAW THE FOOTAGE ON #AnthonyWeinersLapTop SPEAKING ON THE  VIDEO AND THE OFFICERS THAT SAW IT. #pizzag…",FALSE,0,NA,2020-06-12 07:05:25,FALSE,NA,"1271337797698441222",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrapDaddyLuis",236,TRUE,FALSE,NA,NA
"399","RT @PhilliesHippie: CONTINUED #obamagate #pizzagate #frazzledrip #AnthonyWeinersLapTop #insurancepolicy https://t.co/bLdEyQUCFY",FALSE,0,NA,2020-06-12 07:05:22,FALSE,NA,"1271337783769157632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TrapDaddyLuis",561,TRUE,FALSE,NA,NA
"400","RT @sdebar: Reading theories that Tom Hanks is a pedo, Oprah is part of it, Avicii's suicide is a cover up because he exposed them in his v…",FALSE,0,NA,2020-06-12 07:05:11,FALSE,NA,"1271337739036786689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missrosanailbar",739,TRUE,FALSE,NA,NA
"401","RT @missp_rose: It’s is horrific to look at, but this is the reality. This girl had her face removed and worn as a mask by Hillary Clinton…",FALSE,0,NA,2020-06-12 07:05:03,FALSE,NA,"1271337703221714945",NA,"<a href=""http://stopmadness.com/"" rel=""nofollow"">StopMadness2</a>","ImmoralReport",9,TRUE,FALSE,NA,NA
"402","RT @QAnonInfo: ⚠️ MUST WATCH ⚠️

This is a real judicial hearing. It's no longer a conspiracy theory.

Robert David Steele (ex CIA) opens i…",FALSE,0,NA,2020-06-12 07:04:43,FALSE,NA,"1271337619151040512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamster83",95,TRUE,FALSE,NA,NA
"403","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 07:04:20,FALSE,NA,"1271337524921806854",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arjankaragjozi",5292,TRUE,FALSE,NA,NA
"404","RT @IamShivaR: @rhonda_harbison @realDonaldTrump This is solely the main, ONLY and direct REASON why YOU are upset with TRUMP because the m…",FALSE,0,NA,2020-06-12 07:04:12,FALSE,NA,"1271337490113331201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","magadeplorable9",4,TRUE,FALSE,NA,NA
"405","RT @PhilliesHippie: DAYLYT is a character for sure. But he also uses his platform to spread truth. Here he is exposing the #Adrenochrome ma…",FALSE,0,NA,2020-06-12 07:03:59,FALSE,NA,"1271337434358390786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mulacoint",189,TRUE,FALSE,NA,NA
"406","RT @PatsKjacqueline: Come on #oprah this is not normal #PizzaGate #cabal https://t.co/tBkPBrlvy7",FALSE,0,NA,2020-06-12 07:03:40,FALSE,NA,"1271337353869697024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imandrewlmao",119,TRUE,FALSE,NA,NA
"407","RT @KrHealerGuide: Still #conspiracy? 

Fall of Cabal
https://t.co/Gf7u1jznJz

Out of Shadows
https://t.co/WmQZJYWdaU

Hoaxed
https://t.co/…",FALSE,0,NA,2020-06-12 07:03:34,FALSE,NA,"1271337328393555968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReemTheDream5",18,TRUE,FALSE,NA,NA
"408","RT @WobbyLee_: #PizzaGateIsReal #pizzagate https://t.co/IPD4lqGExw",FALSE,0,NA,2020-06-12 07:03:25,FALSE,NA,"1271337291009720320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ram_ramen_",1,TRUE,FALSE,NA,NA
"409","RT @LSDgoddess: list of hashtags y’all need to go through!!
#Adrenochrome
#PEDOGATE 
#DeepState 
#FRAZZLEDRIP 
#Pedowood
#SpiritCooking
#We…",FALSE,0,NA,2020-06-12 07:03:05,FALSE,NA,"1271337210277699592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mulacoint",902,TRUE,FALSE,NA,NA
"410","It’s is horrific to look at, but this is the reality. This girl had her face removed and worn as a mask by Hillary… https://t.co/JF8FESBfsf",FALSE,8,NA,2020-06-12 07:03:03,TRUE,NA,"1271337199926046722",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missp_rose",9,FALSE,FALSE,NA,NA
"411","RT @Alexys______: Choose awakening, watch #PizzaGate https://t.co/TwsbApoVGq",FALSE,0,NA,2020-06-12 07:02:36,FALSE,NA,"1271337086826807297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","imandrewlmao",379,TRUE,FALSE,NA,NA
"412","RT @TrustThePlan_: Among the Obama Era names on the Senate list to Subpoena...
JOHN #PODESTA.
 
#EnjoyTheShow 
#PizzaGate
#PodestaEmails 
#…",FALSE,0,NA,2020-06-12 07:02:07,FALSE,NA,"1271336966399778816",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dianna142",20,TRUE,FALSE,NA,NA
"413","@IsbackJesus @fattoquotidiano Vero, e oltra a #Obamagate  c' è il #PIZZAGATE : e chissà che dalle parti di… https://t.co/VqBuJLBvYN",FALSE,0,"IsbackJesus",2020-06-12 07:02:00,TRUE,"1270969626906824705","1271336935471136768","1267682735205879815","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bogey32596575",0,FALSE,FALSE,NA,NA
"414","Well that was a “random” joke.
#StevenSpielberg #ShiaLaBeouf 
#pizzagate #cabal #Cannibalism #HollywoodElite… https://t.co/FZifjP0BX0",FALSE,0,NA,2020-06-12 07:01:54,TRUE,NA,"1271336910057766917",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","07StephE",0,FALSE,FALSE,NA,NA
"415","RT @Alexys______: Choose awakening, watch #PizzaGate https://t.co/TwsbApoVGq",FALSE,0,NA,2020-06-12 07:01:31,FALSE,NA,"1271336813668503552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thundersquigg",379,TRUE,FALSE,NA,NA
"416","RT @expectU5: Do your own research #pizzagate #ADRENOCHROME #WWG1WGA #ChildTrafficking #PodestaEmails #pedogate2020 #OBAMGATE https://t.co/…",FALSE,0,NA,2020-06-12 07:01:17,FALSE,NA,"1271336756672167936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chellllllly_",469,TRUE,FALSE,NA,NA
"417","Me explaining #pizzagate https://t.co/KInGFpBr02",FALSE,1,NA,2020-06-12 07:01:04,FALSE,NA,"1271336700036304896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Salazabroso",0,FALSE,FALSE,NA,NA
"418","RT @QAnonInfo: ⚠️ MUST WATCH ⚠️

This is a real judicial hearing. It's no longer a conspiracy theory.

Robert David Steele (ex CIA) opens i…",FALSE,0,NA,2020-06-12 07:00:35,FALSE,NA,"1271336577755566081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftriamanda",95,TRUE,FALSE,NA,NA
"419","QAnon T Shirt Jersey Style 17 Q Anon Shirt for Q Patriot https://t.co/La90rmtzZm

#Ad #QAnon #TheStorm #Pizzagate… https://t.co/gA8KdkKI90",FALSE,1,NA,2020-06-12 07:00:20,TRUE,NA,"1271336514774085632",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","mystylehfb",0,FALSE,FALSE,NA,NA
"420","RT @KLaEyez: Since #Pizzagate is trending again. Let me post this! (Yes, it's real. I got it from his Twitter page, before it was deleted)…",FALSE,0,NA,2020-06-12 07:00:13,FALSE,NA,"1271336488551059456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amxndahanna",632,TRUE,FALSE,NA,NA
"421","RT @desss1x: Don’t get too distracted! Here’s what’s really going on! A list of hashtags nobody want us to see! 
#PizzaGate 
#DeepState 
#F…",FALSE,0,NA,2020-06-12 07:00:03,FALSE,NA,"1271336444381016064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ibex3050",2207,TRUE,FALSE,NA,NA
"422","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 07:00:00,FALSE,NA,"1271336434348093440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kroy88",1579,TRUE,FALSE,NA,NA
"423","RT @yourbodyrocking: Can we talk about the fact that  9 of the 12 officers that were investigating the Anthony wiener laptop case  died fro…",FALSE,0,NA,2020-06-12 06:59:55,FALSE,NA,"1271336413775134720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","msprphoto",77,TRUE,FALSE,NA,NA
"424","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 06:59:51,FALSE,NA,"1271336395496280064",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","clarksons2",1579,TRUE,FALSE,NA,NA
"425","RT @isedagnon_: okay why is the fact that almost ALL OF OUR TOP CELEBRITIES ARE INVOLVED IN A PEDOPHILIA CHILD-TRAFFICKING WITH THE GUY WE…",FALSE,0,NA,2020-06-12 06:59:37,FALSE,NA,"1271336337870696450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaataVera",459,TRUE,FALSE,NA,NA
"426","RT @PhilliesHippie: PROOF THAT KIDS WERE BEING TORTURES AND RAPED IN UNDERGROUND TUNNELS IN LARGE U.S. CITIES. ELITES WERE HARVESTING THEIR…",FALSE,0,NA,2020-06-12 06:59:18,FALSE,NA,"1271336255893254147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chellllllly_",258,TRUE,FALSE,NA,NA
"427","Black's started republican party and special surprise pizza at 1:17 

https://t.co/lgECIodJJg

#Qanon… https://t.co/MUN1psEQA8",FALSE,2,NA,2020-06-12 06:58:40,TRUE,NA,"1271336097486909440",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Prim3Directive",1,FALSE,FALSE,NA,NA
"428","#StormIsUponUs #obamagate #wwg1wga #pedogateisreal #podestaemails #qanon #truthtolight #followthewhiterabbit… https://t.co/MpB3IzjWNl",FALSE,0,NA,2020-06-12 06:58:37,TRUE,NA,"1271336086564995072",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AustinSPalmer",0,FALSE,FALSE,NA,NA
"429","RT @hanisahbrilman: Because Justin Bieber is my favourite singer ever, I had to make this thread , A Cry for help
Justin Bieber Exposes #Pi…",FALSE,0,NA,2020-06-12 06:58:34,FALSE,NA,"1271336071427588096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrblssm",16,TRUE,FALSE,NA,NA
"430","@soompi #qanon #pizzagate

U Kpop swine",FALSE,1,"soompi",2020-06-12 06:58:30,FALSE,"1271333772059787265","1271336053241044993","17659206","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EsotericVendeta",0,FALSE,FALSE,NA,NA
"431","RT @wach_jetzt_auf: Kein Aufschrei? Kein Protest?
Keine Ahnung? Unwissenheit?
#PizzaGate ist keine Verschwörungstheorie!
Wir haben es nicht…",FALSE,0,NA,2020-06-12 06:58:02,FALSE,NA,"1271335937398751235",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Teutates5",46,TRUE,FALSE,NA,NA
"432","RT @Alexys______: Choose awakening, watch #PizzaGate https://t.co/TwsbApoVGq",FALSE,0,NA,2020-06-12 06:57:43,FALSE,NA,"1271335857405001729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","K00KIEC0RE",379,TRUE,FALSE,NA,NA
"433","@TRUreporting Yes! #Cabal #Pedowood #PEDOGATE #PizzaGate",FALSE,1,"TRUreporting",2020-06-12 06:57:01,FALSE,"1271021818783174656","1271335683592863744","1009924289326444546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","luci_laine",0,FALSE,FALSE,NA,NA
"434","RT @yvonnewkimani1: Me trying to explain #PizzaGate and everyone involved to my friends and family https://t.co/cj64I09KYn",FALSE,0,NA,2020-06-12 06:56:25,FALSE,NA,"1271335529322147840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrblssm",347,TRUE,FALSE,NA,NA
"435","@Zachary11_ @K614Stevenson @HighIndependent @TeamTrump @realDonaldTrump #FallCabal 
#pizzagate… https://t.co/v0KBxXcOs8",FALSE,4,"Zachary11_",2020-06-12 06:56:22,TRUE,"1271325898118098948","1271335517045485568","1225204130483929089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TriciaS86",1,FALSE,FALSE,NA,NA
"436","Did y’all watch #JeffreyEpsteinfilthyrich #JeffreyEpsteinNetflix ? 

#PIZZAGATE #PrinceAndrew #PEDOGATE #Pedowood https://t.co/eAKWBbXr8e",FALSE,2,NA,2020-06-12 06:56:20,FALSE,NA,"1271335508669595649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MazvitaJames",0,FALSE,FALSE,NA,NA
"437","@missrosanailbar That’s exactly what I said. I’ve been reading into the #PizzaGate theory and this shit is so insane!",FALSE,2,"missrosanailbar",2020-06-12 06:55:50,FALSE,"1271333437031374849","1271335382458736640","1183898773585571840","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chellllllly_",0,FALSE,FALSE,NA,NA
"438","RT @yvonnewkimani1: Me trying to explain #PizzaGate and everyone involved to my friends and family https://t.co/cj64I09KYn",FALSE,0,NA,2020-06-12 06:55:08,FALSE,NA,"1271335206046203904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missp_rose",347,TRUE,FALSE,NA,NA
"439","@SadiqKhan Seens as we are all about ""if you stay silent you are part of the problem"" can you explain this please.… https://t.co/YrPuzZX2jS",FALSE,6,"SadiqKhan",2020-06-12 06:54:59,TRUE,"1271333594330329088","1271335170914779139","19397942","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Voiceofslums1",0,FALSE,FALSE,NA,NA
"440","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 06:54:52,FALSE,NA,"1271335139423879168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gworldhhs",5292,TRUE,FALSE,NA,NA
"441","RT @KrHealerGuide: Still #conspiracy? 

Fall of Cabal
https://t.co/Gf7u1jznJz

Out of Shadows
https://t.co/WmQZJYWdaU

Hoaxed
https://t.co/…",FALSE,0,NA,2020-06-12 06:54:37,FALSE,NA,"1271335078988148737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chellllllly_",18,TRUE,FALSE,NA,NA
"442","RT @TrutherbotPyrat: The story that just won't die unlike Jeffery Epstein 

#NonceUponATime #PedoGate #PizzaGate #ChildAbuseOnTheRise #Elit…",FALSE,0,NA,2020-06-12 06:54:23,FALSE,NA,"1271335018665668609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baeblaydes",21,TRUE,FALSE,NA,NA
"443","RT @wokerevolution1: Audio of Hilary Clinton's hearing can be found here: https://t.co/Eu1BRyUgnF
#hilaryclinton #DrainTheSwamp #PEDOGATE #…",FALSE,0,NA,2020-06-12 06:53:47,FALSE,NA,"1271334867851251712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ange___1",77,TRUE,FALSE,NA,NA
"444","RT @TrutherbotPyrat: The story that just won't die unlike Jeffery Epstein 

#NonceUponATime #PedoGate #PizzaGate #ChildAbuseOnTheRise #Elit…",FALSE,0,NA,2020-06-12 06:53:20,FALSE,NA,"1271334755955470336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","voiddarkie",21,TRUE,FALSE,NA,NA
"445","RT @JeanKol3: Tous les gens qui se la jouent politiques et journalistes et QUI NE TRAITENT PAS ÇA sont des TRAÎTRES et MENTENT PAR OMISSION…",FALSE,0,NA,2020-06-12 06:53:00,FALSE,NA,"1271334670848925696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Herv82492581",8,TRUE,FALSE,NA,NA
"446","RT @S4murayy: Los estudiantes del 2060 intentando  memorizar todo lo sucedido en el 2020 #Anonymous #CasaBlanca #Vaticano #PizzaGate  #Area…",FALSE,0,NA,2020-06-12 06:52:42,FALSE,NA,"1271334595292790785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moreee5_6",8480,TRUE,FALSE,NA,NA
"447","RT @explainedtheory: child torture and inside the restaurant #pizzagate 
https://t.co/MXu50gDOzi",FALSE,0,NA,2020-06-12 06:51:53,FALSE,NA,"1271334388803002368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thundersquigg",51,TRUE,FALSE,NA,NA
"448","RT @QAnonInfo: ⚠️ MUST WATCH ⚠️

This is a real judicial hearing. It's no longer a conspiracy theory.

Robert David Steele (ex CIA) opens i…",FALSE,0,NA,2020-06-12 06:51:46,FALSE,NA,"1271334362496172037",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allthatnadia",95,TRUE,FALSE,NA,NA
"449","RT @PatsKjacqueline: Come on #oprah this is not normal #PizzaGate #cabal https://t.co/tBkPBrlvy7",FALSE,0,NA,2020-06-12 06:51:24,FALSE,NA,"1271334269328056322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allthatnadia",119,TRUE,FALSE,NA,NA
"450","RT @sdebar: Reading theories that Tom Hanks is a pedo, Oprah is part of it, Avicii's suicide is a cover up because he exposed them in his v…",FALSE,0,NA,2020-06-12 06:51:18,FALSE,NA,"1271334244518780928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingDracs",739,TRUE,FALSE,NA,NA
"451","RT @wokerevolution1: Audio of #HilaryGate #HillaryClinton hearing on June 2nd 2020 and the media is keeping hush about it
#PizzaGate #PEDOG…",FALSE,0,NA,2020-06-12 06:51:06,FALSE,NA,"1271334192169857024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ange___1",113,TRUE,FALSE,NA,NA
"452","RT @goth_joji: Hillary was in court for hundreds of thousands of deleted pedo emails and a videos found on a laptop by the NYPD that showed…",FALSE,0,NA,2020-06-12 06:51:05,FALSE,NA,"1271334190034780160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ivanaiiguana",726,TRUE,FALSE,NA,NA
"453","THERE IS LITERALY VIDEO EVIDENCE OF PODESTA RAPING CHILDREN AND NO ONE IS TALKING ABOUT IT? @johnpodesta #pizzagate… https://t.co/A6GfFqZRRj",FALSE,5,NA,2020-06-12 06:51:00,TRUE,NA,"1271334169587548161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meowganxox",0,FALSE,FALSE,NA,NA
"454","RT @NikkiLala01: “Russia” was to try to take Trump down. FBI abruptly shut down her email case (Weiner laptop) to start a “probe” into Trum…",FALSE,0,NA,2020-06-12 06:50:54,FALSE,NA,"1271334143692091393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BusterJames15",2,TRUE,FALSE,NA,NA
"455","@kirstiealley Speak up about your Siko  Celebrity friends #ChildTrafficking #AdrenochromeHarvesting… https://t.co/nIIBnokD8I",FALSE,1,"kirstiealley",2020-06-12 06:50:49,TRUE,"1271259233170882560","1271334121655025664","36528126","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LonewolfRouge",0,FALSE,FALSE,NA,NA
"456","#PizzaGate 🤔",FALSE,1,NA,2020-06-12 06:50:48,FALSE,NA,"1271334116592623617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pimpsandpoetry",0,FALSE,FALSE,NA,NA
"457","RT @hanisahbrilman: Because Justin Bieber is my favourite singer ever, I had to make this thread , A Cry for help
Justin Bieber Exposes #Pi…",FALSE,0,NA,2020-06-12 06:50:36,FALSE,NA,"1271334066059542528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ftriamanda",16,TRUE,FALSE,NA,NA
"458","RT @Jindo47: #pizzagate What happened to Stanley Kubrick? Where is Ghislaine now? https://t.co/MPvxkSoZK8",FALSE,0,NA,2020-06-12 06:50:07,FALSE,NA,"1271333945485848577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allthatnadia",137,TRUE,FALSE,NA,NA
"459","@SpeakerPelosi You only want to erase history because the lefts history are the same that burn crosses. I'm glad I'… https://t.co/rJeydkqOWa",FALSE,3,"SpeakerPelosi",2020-06-12 06:49:48,TRUE,"1270831123745120258","1271333865983021056","15764644","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Downt0wnbrunch",0,FALSE,FALSE,NA,NA
"460","RT @LittleProblemm: Aparece muerto funcionario haitiano que expuso irregularidades de Fundación Clinton👈 #PizzaGate #ClintonGate  Ellos ase…",FALSE,0,NA,2020-06-12 06:49:35,FALSE,NA,"1271333810416889856",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","lauratips",62,TRUE,FALSE,NA,NA
"461","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 06:48:38,FALSE,NA,"1271333572335542274",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","angiekaye999",1579,TRUE,FALSE,NA,NA
"462","RT @QanonUK2: Stand By...Nothing Can Stop this!!!!

#WWG1WGA #QAnons #QAnon #QAnonUK #Q #Obamagate #PizzaGate",FALSE,0,NA,2020-06-12 06:48:24,FALSE,NA,"1271333512700989440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalikari6",14,TRUE,FALSE,NA,NA
"463","RT @_WhiteRabbitt_: 675,000 Emails!?

Anthony Wiener Laptop?

If you think #OBAMAGATE is bad, wait till the public hears about #PIZZAGATE .…",FALSE,0,NA,2020-06-12 06:48:01,FALSE,NA,"1271333417326501890",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MendedLogic",5292,TRUE,FALSE,NA,NA
"464","RT @L___N____: #PizzaGate",FALSE,0,NA,2020-06-12 06:48:01,FALSE,NA,"1271333416944852994",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cdauverchain",4,TRUE,FALSE,NA,NA
"465","RT @MazurikL: HRC lost her appeal &amp; WILL testify in September! 675,000 emails on Anthony Weiner’s laptop include the Clinton Foundation &amp; t…",FALSE,0,NA,2020-06-12 06:47:59,FALSE,NA,"1271333409915310080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmyPOwens",1579,TRUE,FALSE,NA,NA
"466","RT @DareToFly777: A #PIZZAGATE DOCUMENTARY THREAD

With #Pizzagate trending, I thought I would create a thread of insightful documentaries…",FALSE,0,NA,2020-06-12 06:47:44,FALSE,NA,"1271333346493120513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samairaniq",496,TRUE,FALSE,NA,NA
